module,modinfo_name,path,subsystem,in_modules_load,source_built_override,n_versions,n_kmi_pure,n_kmi_extended,n_vendor_internal_resolved,n_vendor_internal_missing,n_crc_mismatch,module_layout_status,verdict,secondary_verdict,sample_failing
coresight-qmi,coresight_qmi,device/oneplus/infiniti-kernel/coresight-qmi.ko,usb,1,0,23,0,0,0,0,23,mismatch(e976b219!=38f960dd),load-fail-module-layout,load-fail-crc,mutex_lock=crc(995658e3!=d5977bfb);qmi_txn_init=crc(f0cd9030!=477da840);_dev_err=crc(6b10178d!=89c10d29);mutex_unlock=crc(995658e3!=ed55cabd);qmi_send_request=crc(e4ad36b0!=30951377);qmi_txn_cancel=crc(01f951b1!=715726df);qmi_txn_wait=crc(db001aa5!=f6a116ac);_dev_info=crc(6b10178d!=8dacace4)
coresight-remote-etm,coresight_remote_etm,device/oneplus/infiniti-kernel/coresight-remote-etm.ko,usb,1,0,34,0,0,0,0,34,mismatch(e976b219!=38f960dd),load-fail-module-layout,load-fail-crc,__platform_driver_register=crc(26d0cf2d!=dda9df08);platform_driver_unregister=crc(8af50346!=3af3024b);coresight_alloc_device_name=crc(33049551!=b3d6280a);coresight_get_platform_data=crc(92ac5fc1!=51ddc177);devm_kmalloc=crc(d1263f9d!=9601551a);__mutex_init=crc(81d49dc6!=a571f6b0);coresight_register=crc(6e922ca6!=1a4e111d);of_property_count_elems_of_size=crc(a657ffb0!=2b5749ee)
coresight-replicator,coresight_replicator,device/oneplus/infiniti-kernel/coresight-replicator.ko,usb,1,0,54,0,0,0,0,54,mismatch(e976b219!=38f960dd),load-fail-module-layout,load-fail-crc,__platform_driver_register=crc(26d0cf2d!=dda9df08);__amba_driver_register=crc(d6571cd8!=69607bd8);_printk=crc(16b5b21d!=92997ed8);platform_driver_unregister=crc(8af50346!=3af3024b);amba_driver_unregister=crc(96a8ed1e!=2f30f668);cpu_pm_register_notifier=crc(0a227d4d!=444f1735);__cpuhp_setup_state=crc(d96d6f98!=b66eb73f);cpu_pm_unregister_notifier=crc(0a227d4d!=4f98d766)
coresight-stm,coresight_stm,device/oneplus/infiniti-kernel/coresight-stm.ko,usb,1,0,54,0,0,0,0,54,mismatch(e976b219!=38f960dd),load-fail-module-layout,load-fail-crc,coresight_init_driver=crc(dee70440!=51ec5155);coresight_remove_driver=crc(4525eb6e!=4a2fd1d3);__pm_runtime_idle=crc(cc47d0a5!=1aec739d);coresight_trace_id_put_system_id=crc(87697d5a!=eb3542a2);coresight_unregister=crc(19925e8d!=e54ac32f);stm_unregister_device=crc(c4f22e18!=c06d629e);coresight_disable_sysfs=crc(19925e8d!=037f4cdc);__pm_runtime_suspend=crc(cc47d0a5!=ccb244ca)
coresight-tgu,coresight_tgu,device/oneplus/infiniti-kernel/coresight-tgu.ko,usb,1,0,17,0,0,0,0,17,mismatch(e976b219!=38f960dd),load-fail-module-layout,load-fail-crc,__amba_driver_register=crc(d6571cd8!=69607bd8);coresight_alloc_device_name=crc(33049551!=b3d6280a);coresight_get_platform_data=crc(92ac5fc1!=51ddc177);devm_kmalloc=crc(d1263f9d!=9601551a);devm_ioremap_resource=crc(fc3a1f89!=12cfb69d);of_property_read_variable_u32_array=crc(5de0294f!=e46d1c95);coresight_register=crc(6e922ca6!=1a4e111d);__pm_runtime_idle=crc(cc47d0a5!=1aec739d)
coresight-tmc-sec,coresight_tmc_sec,device/oneplus/infiniti-kernel/coresight-tmc-sec.ko,usb,1,0,57,0,0,0,1,56,mismatch(e976b219!=38f960dd),load-fail-module-layout,load-fail-crc,__platform_driver_register=crc(26d0cf2d!=dda9df08);platform_driver_unregister=crc(8af50346!=3af3024b);mutex_lock=crc(995658e3!=d5977bfb);hashlen_string=crc(f32d9438!=162893fd);bus_find_device=crc(aba5547a!=7c6af303);clk_prepare=crc(6b710bab!=7c9a7371);clk_enable=crc(6b710bab!=815588a6);clk_unprepare=crc(97ab43c4!=b077e70a)
coresight-tmc,coresight_tmc,device/oneplus/infiniti-kernel/coresight-tmc.ko,usb,1,0,141,0,0,0,2,139,mismatch(e976b219!=38f960dd),load-fail-module-layout,load-fail-crc,mutex_lock=crc(995658e3!=d5977bfb);mutex_unlock=crc(995658e3!=ed55cabd);__wake_up=crc(f7c60e8b!=e2964344);coresight_csr_set_byte_cntr=crc(fe1f5719!=b437edd3);of_irq_get_byname=crc(2e70b08b!=6f76a35e);devm_kmalloc=crc(d1263f9d!=9601551a);devm_request_threaded_irq=crc(4683501f!=3f92ce93);of_property_read_variable_u32_array=crc(5de0294f!=e46d1c95)
coresight-tpda,coresight_tpda,device/oneplus/infiniti-kernel/coresight-tpda.ko,usb,1,0,34,0,0,0,0,34,mismatch(e976b219!=38f960dd),load-fail-module-layout,load-fail-crc,__amba_driver_register=crc(d6571cd8!=69607bd8);amba_driver_unregister=crc(96a8ed1e!=2f30f668);coresight_get_platform_data=crc(92ac5fc1!=51ddc177);devm_kmalloc=crc(d1263f9d!=9601551a);devm_clk_get_optional_enabled=crc(f92eae1a!=957541e3);devm_ioremap_resource=crc(fc3a1f89!=12cfb69d);coresight_alloc_device_name=crc(33049551!=b3d6280a);coresight_register=crc(6e922ca6!=1a4e111d)
coresight-tpdm,coresight_tpdm,device/oneplus/infiniti-kernel/coresight-tpdm.ko,usb,1,0,41,0,0,0,0,41,mismatch(e976b219!=38f960dd),load-fail-module-layout,load-fail-crc,__platform_driver_register=crc(26d0cf2d!=dda9df08);__amba_driver_register=crc(d6571cd8!=69607bd8);_printk=crc(16b5b21d!=92997ed8);platform_driver_unregister=crc(8af50346!=3af3024b);amba_driver_unregister=crc(96a8ed1e!=2f30f668);coresight_alloc_device_name=crc(33049551!=b3d6280a);coresight_get_platform_data=crc(92ac5fc1!=51ddc177);devm_kmalloc=crc(d1263f9d!=9601551a)
coresight-trace-noc,coresight_trace_noc,device/oneplus/infiniti-kernel/coresight-trace-noc.ko,usb,1,0,24,0,0,0,0,24,mismatch(e976b219!=38f960dd),load-fail-module-layout,load-fail-crc,__amba_driver_register=crc(d6571cd8!=69607bd8);amba_driver_unregister=crc(96a8ed1e!=2f30f668);coresight_alloc_device_name=crc(33049551!=b3d6280a);coresight_get_platform_data=crc(92ac5fc1!=51ddc177);devm_kmalloc=crc(d1263f9d!=9601551a);devm_ioremap_resource=crc(fc3a1f89!=12cfb69d);of_find_property=crc(9a0c7532!=4d1675b6);coresight_register=crc(6e922ca6!=1a4e111d)
coresight-uetm,coresight_uetm,device/oneplus/infiniti-kernel/coresight-uetm.ko,usb,1,0,24,0,0,0,1,23,mismatch(e976b219!=38f960dd),load-fail-module-layout,load-fail-crc,get_qcom_scmi_device=missing;__platform_driver_register=crc(26d0cf2d!=dda9df08);_printk=crc(16b5b21d!=92997ed8);__stack_chk_fail=crc(d272d446!=f0fdf6cb);platform_driver_unregister=crc(8af50346!=3af3024b);_raw_spin_lock=crc(7c62d7bb!=ba8fbd64);memset=crc(110f4d3a!=dcb764ad);_raw_spin_unlock=crc(7c62d7bb!=b5b54b34)
coresight,coresight,device/oneplus/infiniti-kernel/coresight.ko,usb,1,0,113,0,0,0,0,113,mismatch(e976b219!=38f960dd),load-fail-module-layout,load-fail-crc,_raw_spin_unlock_irqrestore=crc(582af1c8!=d35cce70);_raw_spin_lock_irqsave=crc(aa615763!=34db050b);__per_cpu_offset=crc(0de4cab5!=280f9f14);mutex_lock=crc(995658e3!=d5977bfb);__dev_fwnode=crc(a67611e0!=a8ed60db);fwnode_handle_get=crc(17ff5098!=39d6c5c0);mutex_unlock=crc(995658e3!=ed55cabd);__stack_chk_fail=crc(d272d446!=f0fdf6cb)
cpu_hotplug,cpu_hotplug,device/oneplus/infiniti-kernel/cpu_hotplug.ko,misc,0,0,28,0,0,0,0,28,mismatch(e976b219!=38f960dd),load-fail-module-layout,load-fail-crc,__platform_driver_register=crc(26d0cf2d!=dda9df08);platform_driver_unregister=crc(8af50346!=3af3024b);of_get_next_available_child=crc(f2308994!=65f0b02d);__cpu_possible_mask=crc(4e994f70!=de7ece30);devm_kmalloc=crc(d1263f9d!=9601551a);__of_parse_phandle_with_args=crc(e99699d5!=64cc5fec);get_cpu_device=crc(b4584f16!=71dacc98);of_property_read_string=crc(fc9f25c0!=27bdd89b)
cpu_mpam,cpu_mpam,device/oneplus/infiniti-kernel/cpu_mpam.ko,misc,1,0,46,0,0,0,4,42,mismatch(e976b219!=38f960dd),load-fail-module-layout,load-fail-crc,__platform_driver_register=crc(26d0cf2d!=dda9df08);platform_driver_unregister=crc(8af50346!=3af3024b);qcom_mpam_get_version=missing;of_get_next_child=crc(f2308994!=63cc3e7d);devm_kmalloc=crc(d1263f9d!=9601551a);of_property_read_variable_u32_array=crc(5de0294f!=e46d1c95);of_property_read_string=crc(fc9f25c0!=27bdd89b);qcom_mpam_get_cache_partition=missing
cpucp_fast,cpucp_fast,device/oneplus/infiniti-kernel/cpucp_fast.ko,misc,0,0,15,0,0,0,1,14,mismatch(e976b219!=38f960dd),load-fail-module-layout,load-fail-crc,__platform_driver_register=crc(26d0cf2d!=dda9df08);platform_driver_unregister=crc(8af50346!=3af3024b);mbox_request_channel=crc(85106c3a!=03f82344);of_property_read_variable_u32_array=crc(5de0294f!=e46d1c95);nr_cpu_ids=crc(f296206e!=017de3d5);__cpu_present_mask=crc(4e994f70!=b3055449);_dev_err=crc(6b10178d!=89c10d29);mbox_free_channel=crc(087b6e13!=6fac4c07)
cpucp_log,cpucp_log,device/oneplus/infiniti-kernel/cpucp_log.ko,misc,1,0,60,0,0,0,1,59,mismatch(e976b219!=38f960dd),load-fail-module-layout,load-fail-crc,strlen=crc(90d19584!=98cf60b3);trace_event_buffer_reserve=crc(40964d00!=ef09c050);memcpy=crc(8a7493b2!=4829a47e);trace_event_buffer_commit=crc(ffe3783c!=f95e6f0d);__trace_trigger_soft_disabled=crc(cb5e01d7!=dd84a68a);__stack_chk_fail=crc(d272d446!=f0fdf6cb);perf_trace_buf_alloc=crc(231ad1b8!=2d2c902f);perf_trace_run_bpf_submit=crc(2a290ade!=1c86eaa7)
cpufreq_bouncing,cpufreq_bouncing,device/oneplus/infiniti-kernel/cpufreq_bouncing.ko,sched-pm,0,0,33,0,0,0,0,33,mismatch(e976b219!=38f960dd),load-fail-module-layout,load-fail-crc,__per_cpu_offset=crc(0de4cab5!=280f9f14);freq_qos_update_request=crc(a67dc0a1!=5aa683b8);_printk=crc(16b5b21d!=92997ed8);queue_work_on=crc(8f4cd990!=c5b6f236);cpufreq_cpu_get_raw=crc(742e40ff!=f2ba259c);__cpu_active_mask=crc(4e994f70!=15db3b99);__sw_hweight64=crc(be1fa9a4!=9f46ced8);get_cpu_device=crc(b4584f16!=71dacc98)
cpuss_telemetry,cpuss_telemetry,device/oneplus/infiniti-kernel/cpuss_telemetry.ko,misc,0,0,35,0,0,0,0,35,mismatch(e976b219!=38f960dd),load-fail-module-layout,load-fail-crc,scmi_driver_register=crc(fe9b3693!=d6aa91f0);scmi_driver_unregister=crc(02bfc607!=240793d7);pfn_is_map_memory=crc(220e0761!=6da467cb);memstart_addr=crc(c9a2f5d2!=9688de8b);arm64_use_ng_mappings=crc(3239fbdb!=af56600a);ioremap_prot=crc(c948ac44!=40863ba1);mem_alloc_profiling_key=crc(8ee1928d!=0f05f001);__kmalloc_noprof=crc(27865ec7!=52c5c991)
cqhci,cqhci,device/oneplus/infiniti-kernel/cqhci.ko,misc,0,0,37,0,0,0,0,37,mismatch(e976b219!=38f960dd),load-fail-module-layout,load-fail-crc,__wake_up=crc(f7c60e8b!=e2964344);_raw_spin_lock=crc(7c62d7bb!=ba8fbd64);_find_next_bit=crc(1400a461!=53a1e8d9);mmc_cqe_request_done=crc(b247d8aa!=c3d54873);__warn_printk=crc(1127e91b!=56470118);_raw_spin_unlock=crc(7c62d7bb!=b5b54b34);_printk=crc(16b5b21d!=92997ed8);__stack_chk_fail=crc(d272d446!=f0fdf6cb)
crm-v2,crm_v2,device/oneplus/infiniti-kernel/crm-v2.ko,misc,0,0,65,0,0,0,2,63,mismatch(e976b219!=38f960dd),load-fail-module-layout,load-fail-crc,strlen=crc(90d19584!=98cf60b3);trace_event_buffer_reserve=crc(40964d00!=ef09c050);memcpy=crc(8a7493b2!=4829a47e);trace_event_buffer_commit=crc(ffe3783c!=f95e6f0d);__trace_trigger_soft_disabled=crc(cb5e01d7!=dd84a68a);__stack_chk_fail=crc(d272d446!=f0fdf6cb);perf_trace_buf_alloc=crc(231ad1b8!=2d2c902f);perf_trace_run_bpf_submit=crc(2a290ade!=1c86eaa7)
dcc_v2,dcc_v2,device/oneplus/infiniti-kernel/dcc_v2.ko,misc,0,0,51,0,0,0,1,50,mismatch(e976b219!=38f960dd),load-fail-module-layout,load-fail-crc,__platform_driver_register=crc(26d0cf2d!=dda9df08);platform_driver_unregister=crc(8af50346!=3af3024b);devm_kmalloc=crc(d1263f9d!=9601551a);platform_get_resource_byname=crc(cc1c0f0f!=ddf84c88);devm_ioremap=crc(6d7dac4a!=6e24b6a0);of_property_read_variable_u32_array=crc(5de0294f!=e46d1c95);of_property_count_elems_of_size=crc(a657ffb0!=2b5749ee);__mutex_init=crc(81d49dc6!=a571f6b0)
dcvs_fp,dcvs_fp,device/oneplus/infiniti-kernel/dcvs_fp.ko,misc,0,0,14,0,0,0,0,14,mismatch(e976b219!=38f960dd),load-fail-module-layout,load-fail-crc,mutex_lock=crc(995658e3!=d5977bfb);mutex_unlock=crc(995658e3!=ed55cabd);rpmh_update_fast_path=crc(733d0e2c!=7f212b25);_dev_err=crc(6b10178d!=89c10d29);__platform_driver_register=crc(26d0cf2d!=dda9df08);platform_driver_unregister=crc(8af50346!=3af3024b);devm_kmalloc=crc(d1263f9d!=9601551a);rpmh_init_fast_path=crc(8d39c67f!=d95ea6d6)
ddr_cdev,ddr_cdev,device/oneplus/infiniti-kernel/ddr_cdev.ko,misc,1,0,12,0,0,0,0,12,mismatch(e976b219!=38f960dd),load-fail-module-layout,load-fail-crc,__platform_driver_register=crc(26d0cf2d!=dda9df08);platform_driver_unregister=crc(8af50346!=3af3024b);devm_kmalloc=crc(d1263f9d!=9601551a);of_icc_get=crc(74b94212!=8115d4ba);of_find_property=crc(9a0c7532!=4d1675b6);of_property_read_variable_u32_array=crc(5de0294f!=e46d1c95);icc_set_bw=crc(14a7a969!=fceb125e);devm_thermal_of_cooling_device_register=crc(484fd7ab!=4c223cb2)
debug-regulator,debug_regulator,device/oneplus/infiniti-kernel/debug-regulator.ko,regulator-pmic,0,0,58,0,0,0,1,57,mismatch(e976b219!=38f960dd),load-fail-module-layout,load-fail-crc,mem_alloc_profiling_key=crc(8ee1928d!=0f05f001);kmalloc_caches=crc(d6ce5659!=559b0832);__kmalloc_cache_noprof=crc(6cc46e45!=57abd7cf);mutex_lock=crc(995658e3!=d5977bfb);mutex_unlock=crc(995658e3!=ed55cabd);debugfs_create_file_unsafe=crc(d0616c24!=badcc205);debugfs_create_file=crc(d0616c24!=fcb58d19);_printk=crc(16b5b21d!=92997ed8)
debug_symbol,debug_symbol,device/oneplus/infiniti-kernel/debug_symbol.ko,misc,0,0,10,0,0,0,0,10,mismatch(e976b219!=38f960dd),load-fail-module-layout,load-fail-crc,kimage_voffset=crc(7f175992!=e4bbc1dd);memset=crc(110f4d3a!=dcb764ad);strcmp=crc(f5df0401!=e2d5255a);__stack_chk_fail=crc(d272d446!=f0fdf6cb);of_find_compatible_node=crc(730d7351!=9420f854);__of_parse_phandle_with_args=crc(e99699d5!=64cc5fec);of_reserved_mem_lookup=crc(1dec9274!=8d5ece04);memremap=crc(0521dd20!=4d924f20)
debugcc-alor,debugcc_alor,device/oneplus/infiniti-kernel/debugcc-alor.ko,misc,0,0,12,0,0,0,0,12,mismatch(e976b219!=38f960dd),load-fail-module-layout,load-fail-crc,__platform_driver_register=crc(26d0cf2d!=dda9df08);devm_clk_get=crc(f92eae1a!=4177572f);map_debug_bases=crc(53edd1ac!=9f7f9293);devm_clk_register=crc(c7d38f09!=53b21af5);devm_clk_register_debug_mux=crc(fce71402!=6b642ea0);clk_debug_measure_register=crc(1a957651!=419d123f);_dev_info=crc(6b10178d!=8dacace4);_dev_err=crc(6b10178d!=89c10d29)
debugcc-canoe,debugcc_canoe,device/oneplus/infiniti-kernel/debugcc-canoe.ko,misc,0,0,12,0,0,0,0,12,mismatch(e976b219!=38f960dd),load-fail-module-layout,load-fail-crc,__platform_driver_register=crc(26d0cf2d!=dda9df08);devm_clk_get=crc(f92eae1a!=4177572f);map_debug_bases=crc(53edd1ac!=9f7f9293);devm_clk_register=crc(c7d38f09!=53b21af5);devm_clk_register_debug_mux=crc(fce71402!=6b642ea0);clk_debug_measure_register=crc(1a957651!=419d123f);_dev_info=crc(6b10178d!=8dacace4);_dev_err=crc(6b10178d!=89c10d29)
deferred-free-helper,deferred_free_helper,device/oneplus/infiniti-kernel/deferred-free-helper.ko,misc,0,0,18,0,0,0,0,18,mismatch(e976b219!=38f960dd),load-fail-module-layout,load-fail-crc,_raw_spin_lock_irqsave=crc(aa615763!=34db050b);_raw_spin_unlock_irqrestore=crc(582af1c8!=d35cce70);__wake_up=crc(f7c60e8b!=e2964344);__list_add_valid_or_report=crc(6fabd45b!=7e19152a);__init_waitqueue_head=crc(de463212!=d9a5ea54);kthread_create_on_node=crc(7672ba8d!=d3bb11aa);wake_up_process=crc(b40d9875!=c6fb9341);sched_set_normal=crc(22433bac!=e8487ac9)
device_info,device_info,device/oneplus/infiniti-kernel/device_info.ko,boot-deviceinfo,0,0,49,0,0,0,0,49,mismatch(e976b219!=38f960dd),load-fail-module-layout,load-fail-crc,strcasecmp=crc(5fbe872b!=aafdc258);mem_alloc_profiling_key=crc(8ee1928d!=0f05f001);kmalloc_caches=crc(d6ce5659!=559b0832);__kmalloc_cache_noprof=crc(6cc46e45!=57abd7cf);proc_create_data=crc(a7a03b02!=e3ac8466);_printk=crc(16b5b21d!=92997ed8);__list_add_valid_or_report=crc(6fabd45b!=7e19152a);strlen=crc(90d19584!=98cf60b3)
dispcc-canoe,dispcc_canoe,device/oneplus/infiniti-kernel/dispcc-canoe.ko,misc,0,0,38,0,0,0,0,38,mismatch(e976b219!=38f960dd),load-fail-module-layout,load-fail-crc,__platform_driver_register=crc(26d0cf2d!=dda9df08);platform_driver_unregister=crc(8af50346!=3af3024b);qcom_cc_map=crc(60e78d81!=24dcedd6);qcom_cc_runtime_init=crc(40df0093!=b1f1f487);__pm_runtime_resume=crc(cc47d0a5!=0f14191c);of_get_property=crc(25eb83ce!=97bbda8e);strcmp=crc(f5df0401!=e2d5255a);clk_lucid_evo_pll_configure=crc(0d118103!=e9ea1362)
dmesg_dumper,dmesg_dumper,device/oneplus/infiniti-kernel/dmesg_dumper.ko,misc,1,0,63,0,0,0,1,62,mismatch(e976b219!=38f960dd),load-fail-module-layout,load-fail-crc,__platform_driver_register=crc(26d0cf2d!=dda9df08);platform_driver_unregister=crc(8af50346!=3af3024b);devm_kmalloc=crc(d1263f9d!=9601551a);of_property_read_variable_u32_array=crc(5de0294f!=e46d1c95);of_find_property=crc(9a0c7532!=4d1675b6);of_find_compatible_node=crc(730d7351!=9420f854);__of_parse_phandle_with_args=crc(e99699d5!=64cc5fec);of_address_to_resource=crc(192350c6!=8b255845)
drm_display_helper,drm_display_helper,device/oneplus/infiniti-kernel/drm_display_helper.ko,misc,1,0,89,0,0,0,0,89,mismatch(e976b219!=38f960dd),load-fail-module-layout,load-fail-crc,mem_alloc_profiling_key=crc(8ee1928d!=0f05f001);__kmalloc_noprof=crc(27865ec7!=52c5c991);i2c_transfer=crc(a293b777!=5a43ffe8);memcpy=crc(8a7493b2!=4829a47e);kfree=crc(31359e90!=037a0cba);__fortify_panic=crc(31b67631!=75ca79b5);__stack_chk_fail=crc(d272d446!=f0fdf6cb);__drm_dev_dbg=crc(290d4e5f!=0e535551)
dwc3-msm,dwc3_msm,device/oneplus/infiniti-kernel/dwc3-msm.ko,usb,1,0,204,0,0,0,12,192,mismatch(e976b219!=38f960dd),load-fail-module-layout,load-fail-crc,mem_alloc_profiling_key=crc(8ee1928d!=0f05f001);kmalloc_caches=crc(d6ce5659!=559b0832);__kmalloc_cache_noprof=crc(6cc46e45!=57abd7cf);usb_decode_ctrl=crc(63df2db6!=4531624f);ipc_log_string=missing;kfree=crc(31359e90!=037a0cba);scnprintf=crc(f4386284!=96848186);snprintf=crc(f4386284!=656e4a6e)
eud,eud,device/oneplus/infiniti-kernel/eud.ko,misc,1,0,60,0,0,0,0,60,mismatch(e976b219!=38f960dd),load-fail-module-layout,load-fail-crc,uart_register_driver=crc(18828f89!=a1dce838);__platform_driver_register=crc(26d0cf2d!=dda9df08);_printk=crc(16b5b21d!=92997ed8);uart_unregister_driver=crc(571b7ba4!=c1277654);platform_driver_unregister=crc(8af50346!=3af3024b);sscanf=crc(f5197fd4!=bcab6ee6);phy_init=crc(be5086e9!=19941d26);phy_power_on=crc(be5086e9!=e84bed05)
evacc-canoe,evacc_canoe,device/oneplus/infiniti-kernel/evacc-canoe.ko,misc,0,0,27,0,0,0,0,27,mismatch(e976b219!=38f960dd),load-fail-module-layout,load-fail-crc,__platform_driver_register=crc(26d0cf2d!=dda9df08);platform_driver_unregister=crc(8af50346!=3af3024b);qcom_cc_map=crc(60e78d81!=24dcedd6);qcom_cc_runtime_init=crc(40df0093!=b1f1f487);__pm_runtime_resume=crc(cc47d0a5!=0f14191c);of_get_property=crc(25eb83ce!=97bbda8e);strcmp=crc(f5df0401!=e2d5255a);clk_lucid_evo_pll_configure=crc(0d118103!=e9ea1362)
f_fs_ipc_log,f_fs_ipc_log,device/oneplus/infiniti-kernel/f_fs_ipc_log.ko,misc,1,0,21,0,0,0,3,18,mismatch(e976b219!=38f960dd),load-fail-module-layout,load-fail-crc,alloc_workqueue=crc(c531e61f!=49cd25ed);register_kretprobe=crc(2a38fe47!=bc1e15ff);_printk=crc(16b5b21d!=92997ed8);destroy_workqueue=crc(c3325950!=8c03d20c);ipc_log_context_destroy=missing;unregister_kretprobe=crc(3d5e2716!=476a0f09);ipc_log_string=missing;mem_alloc_profiling_key=crc(8ee1928d!=0f05f001)
frpc-adsprpc,frpc_adsprpc,device/oneplus/infiniti-kernel/frpc-adsprpc.ko,misc,1,0,183,0,0,0,1,182,mismatch(e976b219!=38f960dd),load-fail-module-layout,load-fail-crc,trace_event_buffer_reserve=crc(40964d00!=ef09c050);trace_event_buffer_commit=crc(ffe3783c!=f95e6f0d);__trace_trigger_soft_disabled=crc(cb5e01d7!=dd84a68a);__stack_chk_fail=crc(d272d446!=f0fdf6cb);perf_trace_buf_alloc=crc(231ad1b8!=2d2c902f);perf_trace_run_bpf_submit=crc(2a290ade!=1c86eaa7);strlen=crc(90d19584!=98cf60b3);memcpy=crc(8a7493b2!=4829a47e)
gcc-alor,gcc_alor,device/oneplus/infiniti-kernel/gcc-alor.ko,misc,0,0,20,0,0,0,0,20,mismatch(e976b219!=38f960dd),load-fail-module-layout,load-fail-crc,__platform_driver_register=crc(26d0cf2d!=dda9df08);platform_driver_unregister=crc(8af50346!=3af3024b);qcom_cc_map=crc(60e78d81!=24dcedd6);qcom_cc_register_rcg_dfs=crc(180238fd!=30bbf1ba);regmap_update_bits_base=crc(807ee877!=1ac5d5d4);qcom_cc_really_probe=crc(91741fe0!=cd7ea79e);_dev_info=crc(6b10178d!=8dacace4);_dev_err=crc(6b10178d!=89c10d29)
gcc-canoe,gcc_canoe,device/oneplus/infiniti-kernel/gcc-canoe.ko,misc,0,0,19,0,0,0,0,19,mismatch(e976b219!=38f960dd),load-fail-module-layout,load-fail-crc,__platform_driver_register=crc(26d0cf2d!=dda9df08);platform_driver_unregister=crc(8af50346!=3af3024b);qcom_cc_map=crc(60e78d81!=24dcedd6);qcom_cc_register_rcg_dfs=crc(180238fd!=30bbf1ba);regmap_update_bits_base=crc(807ee877!=1ac5d5d4);qcom_cc_really_probe=crc(91741fe0!=cd7ea79e);dev_err_probe=crc(de026a97!=3083bbb7);_dev_info=crc(6b10178d!=8dacace4)
gdsc-regulator,gdsc_regulator,device/oneplus/infiniti-kernel/gdsc-regulator.ko,regulator-pmic,0,0,70,0,0,0,3,67,mismatch(e976b219!=38f960dd),load-fail-module-layout,load-fail-crc,strlen=crc(90d19584!=98cf60b3);trace_event_buffer_reserve=crc(40964d00!=ef09c050);memcpy=crc(8a7493b2!=4829a47e);trace_event_buffer_commit=crc(ffe3783c!=f95e6f0d);__trace_trigger_soft_disabled=crc(cb5e01d7!=dd84a68a);__stack_chk_fail=crc(d272d446!=f0fdf6cb);perf_trace_buf_alloc=crc(231ad1b8!=2d2c902f);perf_trace_run_bpf_submit=crc(2a290ade!=1c86eaa7)
gh_arm_drv,gh_arm_drv,device/oneplus/infiniti-kernel/gh_arm_drv.ko,firmware-virt,0,0,10,0,0,0,0,10,mismatch(e976b219!=38f960dd),load-fail-module-layout,load-fail-crc,irq_create_fwspec_mapping=crc(36a8b27e!=cd381de5);__warn_printk=crc(1127e91b!=56470118);_printk=crc(16b5b21d!=92997ed8);__stack_chk_fail=crc(d272d446!=f0fdf6cb);idr_alloc=crc(031ca02e!=b8f11603);idr_find=crc(03512ca4!=20978fb9);idr_remove=crc(d5070956!=7665a95b);irq_get_irq_data=crc(e95f7496!=42031238)
gh_ctrl,gh_ctrl,device/oneplus/infiniti-kernel/gh_ctrl.ko,firmware-virt,1,0,18,0,0,0,0,18,mismatch(e976b219!=38f960dd),load-fail-module-layout,load-fail-crc,sched_clock_read_begin=crc(0083ea76!=e8447b09);sched_clock_read_retry=crc(4f78ccdf!=5d608fe5);__stack_chk_fail=crc(d272d446!=f0fdf6cb);_printk=crc(16b5b21d!=92997ed8);debugfs_remove=crc(608c0df3!=ab0f296e);hypervisor_kobj=crc(eb6ca898!=22c687ea);sysfs_create_file_ns=crc(73909de4!=35efb410);sysfs_create_group=crc(3ee3b24e!=00ef1eb0)
gh_dbl,gh_dbl,device/oneplus/infiniti-kernel/gh_dbl.ko,firmware-virt,0,0,19,0,0,0,0,19,mismatch(e976b219!=38f960dd),load-fail-module-layout,load-fail-crc,_printk=crc(16b5b21d!=92997ed8);__stack_chk_fail=crc(d272d446!=f0fdf6cb);_raw_spin_lock=crc(7c62d7bb!=ba8fbd64);_raw_spin_unlock=crc(7c62d7bb!=b5b54b34);init_wait_entry=crc(6668f05d!=fe487975);prepare_to_wait_event=crc(a29be00c!=8c26d495);schedule=crc(d272d446!=01000e51);finish_wait=crc(3d03c2e0!=92540fbf)
gh_irq_lend,gh_irq_lend,device/oneplus/infiniti-kernel/gh_irq_lend.ko,firmware-virt,1,0,21,0,0,0,0,21,mismatch(e976b219!=38f960dd),load-fail-module-layout,load-fail-crc,gh_rm_irq_to_virq=crc(9b16af5a!=71ebefc5);_raw_spin_lock_irqsave=crc(aa615763!=34db050b);_raw_spin_unlock_irqrestore=crc(582af1c8!=d35cce70);ghd_rm_get_vmid=crc(7d5243e3!=c425a31f);gh_rm_vm_irq_lend=crc(461c823d!=f6a937b4);__stack_chk_fail=crc(d272d446!=f0fdf6cb);gh_rm_vm_irq_lend_notify=crc(1725233f!=c9206468);gh_rm_vm_irq_reclaim=crc(9a197aae!=312f9fb3)
gh_mem_notifier,gh_mem_notifier,device/oneplus/infiniti-kernel/gh_mem_notifier.ko,firmware-virt,1,0,6,0,0,0,0,6,mismatch(e976b219!=38f960dd),load-fail-module-layout,load-fail-crc,mutex_lock=crc(995658e3!=d5977bfb);mutex_unlock=crc(995658e3!=ed55cabd);gh_rm_register_notifier=crc(0a227d4d!=7cf771df);_printk=crc(16b5b21d!=92997ed8);gh_rm_unregister_notifier=crc(0a227d4d!=4fd830d5);module_layout=crc(e976b219!=38f960dd)
